mark_id,student_id,subject_id,marks_obtained,total_marks
2629,526,4,52,100
2630,526,5,92,100
2631,527,56,91,100
2632,527,57,95,100
2633,527,58,66,100
2634,527,59,60,100
2635,527,60,91,100
2636,528,16,67,100
2637,528,17,82,100
2638,528,18,87,100
2639,528,19,29,100
2640,528,20,73,100
2641,529,46,71,100
2642,529,47,71,100
2643,529,48,21,100
2644,529,49,47,100
2645,529,50,27,100
2646,530,26,57,100
2647,530,27,49,100
2648,530,28,65,100
2649,530,29,95,100
2650,530,30,78,100
2651,531,21,100,100
2652,531,22,56,100
2653,531,23,83,100
2654,531,24,89,100
2655,531,25,100,100
2656,532,46,79,100
2657,532,47,83,100
2658,532,48,24,100
2659,532,49,47,100
2660,532,50,64,100
2661,533,16,65,100
2662,533,17,34,100
2663,533,18,83,100
2664,533,19,98,100
2665,533,20,58,100
2666,534,51,96,100
2667,534,52,28,100
2668,534,53,63,100
2669,534,54,25,100
2670,534,55,89,100
2671,535,56,57,100
2672,535,57,70,100
2673,535,58,83,100
2674,535,59,72,100
2675,535,60,30,100
2676,536,21,60,100
2677,536,22,21,100
2678,536,23,62,100
2679,536,24,60,100
2680,536,25,86,100
2681,537,31,59,100
2682,537,32,82,100
2683,537,33,62,100
2684,537,34,98,100
2685,537,35,46,100
2686,538,56,67,100
2687,538,57,54,100
2688,538,58,20,100
2689,538,59,30,100
2690,538,60,86,100
2691,539,36,76,100
2692,539,37,59,100
2693,539,38,65,100
2694,539,39,55,100
2695,539,40,28,100
2696,540,21,84,100
2697,540,22,51,100
2698,540,23,81,100
2699,540,24,52,100
2700,540,25,48,100
2701,541,26,93,100
2702,541,27,47,100
2703,541,28,35,100
2704,541,29,95,100
2705,541,30,55,100
2706,542,6,64,100
2707,542,7,49,100
2708,542,8,57,100
2709,542,9,57,100
2710,542,10,85,100
2711,543,1,47,100
2712,543,2,79,100
2713,543,3,88,100
2714,543,4,35,100
2715,543,5,27,100
2716,544,36,82,100
2717,544,37,48,100
2718,544,38,73,100
2719,544,39,34,100
2720,544,40,28,100
2721,545,6,96,100
2722,545,7,92,100
2723,545,8,76,100
2724,545,9,94,100
2725,545,10,35,100
2726,546,11,70,100
2727,546,12,30,100
2728,546,13,84,100
2729,546,14,86,100
2730,546,15,99,100
2731,547,51,31,100
2732,547,52,29,100
2733,547,53,42,100
2734,547,54,53,100
2735,547,55,33,100
2736,548,6,45,100
2737,548,7,86,100
2738,548,8,65,100
2739,548,9,98,100
2740,548,10,51,100
2741,549,56,33,100
2742,549,57,79,100
2743,549,58,41,100
2744,549,59,62,100
2745,549,60,93,100
2746,550,21,84,100
2747,550,22,57,100
2748,550,23,26,100
2749,550,24,60,100
2750,550,25,41,100
2751,551,1,61,100
2752,551,2,46,100
2753,551,3,82,100
2754,551,4,96,100
2755,551,5,62,100
2756,552,31,40,100
2757,552,32,28,100
2758,552,33,20,100
2759,552,34,48,100
2760,552,35,99,100
2761,553,21,66,100
2762,553,22,83,100
2763,553,23,77,100
2764,553,24,84,100
2765,553,25,71,100
2766,554,16,73,100
2767,554,17,38,100
2768,554,18,97,100
2769,554,19,78,100
2770,554,20,59,100
2771,555,41,29,100
2772,555,42,80,100
2773,555,43,32,100
2774,555,44,78,100
2775,555,45,89,100
2776,556,1,45,100
2777,556,2,91,100
2778,556,3,27,100
2779,556,4,87,100
2780,556,5,88,100
2781,557,51,25,100
2782,557,52,28,100
2783,557,53,45,100
2784,557,54,67,100
2785,557,55,71,100
2786,558,51,54,100
2787,558,52,81,100
2788,558,53,71,100
2789,558,54,75,100
2790,558,55,33,100
2791,559,36,59,100
2792,559,37,72,100
2793,559,38,50,100
2794,559,39,66,100
2795,559,40,63,100
2796,560,11,20,100
2797,560,12,60,100
2798,560,13,91,100
2799,560,14,78,100
2800,560,15,95,100
2801,561,46,29,100
2802,561,47,72,100
2803,561,48,41,100
2804,561,49,96,100
2805,561,50,22,100
2806,562,51,39,100
2807,562,52,88,100
2808,562,53,99,100
2809,562,54,74,100
2810,562,55,66,100
2811,563,31,20,100
2812,563,32,84,100
2813,563,33,22,100
2814,563,34,60,100
2815,563,35,26,100
2816,564,46,75,100
2817,564,47,89,100
2818,564,48,65,100
2819,564,49,52,100
2820,564,50,54,100
2821,565,56,48,100
2822,565,57,69,100
2823,565,58,33,100
2824,565,59,22,100
2825,565,60,49,100
2826,566,46,41,100
2827,566,47,93,100
2828,566,48,42,100
2829,566,49,62,100
2830,566,50,47,100
2831,567,6,56,100
2832,567,7,44,100
2833,567,8,76,100
2834,567,9,89,100
2835,567,10,98,100
2836,568,46,35,100
2837,568,47,73,100
2838,568,48,69,100
2839,568,49,70,100
2840,568,50,58,100
2841,569,41,99,100
2842,569,42,33,100
2843,569,43,84,100
2844,569,44,81,100
2845,569,45,30,100
2846,570,46,33,100
2847,570,47,57,100
2848,570,48,29,100
2849,570,49,58,100
2850,570,50,94,100
2851,571,31,25,100
2852,571,32,91,100
2853,571,33,33,100
2854,571,34,38,100
2855,571,35,95,100
2856,572,31,72,100
2857,572,32,28,100
2858,572,33,53,100
2859,572,34,86,100
2860,572,35,80,100
2861,573,11,73,100
2862,573,12,78,100
2863,573,13,63,100
2864,573,14,81,100
2865,573,15,80,100
2866,574,36,50,100
2867,574,37,26,100
2868,574,38,93,100
2869,574,39,35,100
2870,574,40,28,100
2871,575,51,99,100
2872,575,52,50,100
2873,575,53,82,100
2874,575,54,85,100
2875,575,55,57,100
2876,576,56,52,100
2877,576,57,67,100
2878,576,58,53,100
2879,576,59,59,100
2880,576,60,31,100
2881,577,21,62,100
2882,577,22,68,100
2883,577,23,72,100
2884,577,24,24,100
2885,577,25,45,100
2886,578,56,25,100
2887,578,57,37,100
2888,578,58,90,100
2889,578,59,68,100
2890,578,60,42,100
2891,579,36,92,100
2892,579,37,87,100
2893,579,38,20,100
2894,579,39,99,100
2895,579,40,79,100
2896,580,31,39,100
2897,580,32,51,100
2898,580,33,90,100
2899,580,34,49,100
2900,580,35,35,100
2901,581,26,99,100
2902,581,27,76,100
2903,581,28,75,100
2904,581,29,80,100
2905,581,30,52,100
2906,582,11,63,100
2907,582,12,66,100
2908,582,13,26,100
2909,582,14,79,100
2910,582,15,40,100
2911,583,26,70,100
2912,583,27,39,100
2913,583,28,88,100
2914,583,29,49,100
2915,583,30,82,100
2916,584,11,92,100
2917,584,12,92,100
2918,584,13,45,100
2919,584,14,34,100
2920,584,15,73,100
2921,585,21,40,100
2922,585,22,100,100
2923,585,23,88,100
2924,585,24,64,100
2925,585,25,99,100
2926,586,21,100,100
2927,586,22,66,100
2928,586,23,27,100
2929,586,24,37,100
2930,586,25,74,100
2931,587,11,28,100
2932,587,12,94,100
2933,587,13,36,100
2934,587,14,78,100
2935,587,15,91,100
2936,588,16,35,100
2937,588,17,91,100
2938,588,18,66,100
2939,588,19,49,100
2940,588,20,62,100
2941,589,41,53,100
2942,589,42,78,100
2943,589,43,25,100
2944,589,44,20,100
2945,589,45,59,100
2946,590,26,31,100
2947,590,27,99,100
2948,590,28,82,100
2949,590,29,43,100
2950,590,30,35,100
2951,591,16,100,100
2952,591,17,25,100
2953,591,18,92,100
2954,591,19,89,100
2955,591,20,36,100
2956,592,21,51,100
2957,592,22,63,100
2958,592,23,46,100
2959,592,24,83,100
2960,592,25,64,100
2961,593,6,21,100
2962,593,7,79,100
2963,593,8,29,100
2964,593,9,83,100
2965,593,10,97,100
2966,594,6,68,100
2967,594,7,91,100
2968,594,8,47,100
2969,594,9,32,100
2970,594,10,68,100
2971,595,21,91,100
2972,595,22,73,100
2973,595,23,88,100
2974,595,24,93,100
2975,595,25,52,100
2976,596,41,40,100
2977,596,42,52,100
2978,596,43,73,100
2979,596,44,34,100
2980,596,45,28,100
2981,597,26,20,100
2982,597,27,24,100
2983,597,28,61,100
2984,597,29,66,100
2985,597,30,97,100
2986,598,21,85,100
2987,598,22,91,100
2988,598,23,74,100
2989,598,24,58,100
2990,598,25,28,100
2991,599,46,40,100
2992,599,47,64,100
2993,599,48,58,100
2994,599,49,87,100
2995,599,50,59,100
2996,600,41,86,100
2997,600,42,54,100
2998,600,43,55,100
2999,600,44,94,100
3000,600,45,49,100
3001,601,21,50,100
3002,601,22,22,100
3003,601,23,73,100
3004,601,24,84,100
3005,601,25,22,100
3006,602,51,93,100
3007,602,52,48,100
3008,602,53,22,100
3009,602,54,26,100
3010,602,55,44,100
3011,603,51,72,100
3012,603,52,56,100
3013,603,53,82,100
3014,603,54,77,100
3015,603,55,87,100
3016,604,36,83,100
3017,604,37,71,100
3018,604,38,44,100
3019,604,39,40,100
3020,604,40,35,100
3021,605,16,23,100
3022,605,17,77,100
3023,605,18,55,100
3024,605,19,90,100
3025,605,20,32,100
3026,606,11,100,100
3027,606,12,57,100
3028,606,13,69,100
3029,606,14,23,100
3030,606,15,96,100
3031,607,11,99,100
3032,607,12,88,100
3033,607,13,48,100
3034,607,14,97,100
3035,607,15,87,100
3036,608,51,81,100
3037,608,52,86,100
3038,608,53,25,100
3039,608,54,40,100
3040,608,55,86,100
3041,609,31,80,100
3042,609,32,73,100
3043,609,33,84,100
3044,609,34,29,100
3045,609,35,59,100
3046,610,36,71,100
3047,610,37,44,100
3048,610,38,67,100
3049,610,39,44,100
3050,610,40,29,100
3051,611,51,54,100
3052,611,52,66,100
3053,611,53,47,100
3054,611,54,89,100
3055,611,55,73,100
3056,612,1,64,100
3057,612,2,58,100
3058,612,3,37,100
3059,612,4,53,100
3060,612,5,91,100
3061,613,36,72,100
3062,613,37,78,100
3063,613,38,54,100
3064,613,39,94,100
3065,613,40,75,100
3066,614,46,29,100
3067,614,47,35,100
3068,614,48,77,100
3069,614,49,62,100
3070,614,50,76,100
3071,615,46,51,100
3072,615,47,98,100
3073,615,48,76,100
3074,615,49,97,100
3075,615,50,89,100
3076,616,51,64,100
3077,616,52,32,100
3078,616,53,68,100
3079,616,54,90,100
3080,616,55,59,100
3081,617,6,68,100
3082,617,7,39,100
3083,617,8,93,100
3084,617,9,85,100
3085,617,10,53,100
3086,618,41,21,100
3087,618,42,89,100
3088,618,43,66,100
3089,618,44,64,100
3090,618,45,91,100
3091,619,11,76,100
3092,619,12,58,100
3093,619,13,89,100
3094,619,14,90,100
3095,619,15,58,100
3096,620,51,28,100
3097,620,52,71,100
3098,620,53,29,100
3099,620,54,81,100
3100,620,55,65,100
3101,621,21,29,100
3102,621,22,81,100
3103,621,23,38,100
3104,621,24,89,100
3105,621,25,36,100
3106,622,56,52,100
3107,622,57,81,100
3108,622,58,78,100
3109,622,59,64,100
3110,622,60,49,100
3111,623,26,74,100
3112,623,27,93,100
3113,623,28,21,100
3114,623,29,86,100
3115,623,30,40,100
3116,624,56,44,100
3117,624,57,47,100
3118,624,58,31,100
3119,624,59,26,100
3120,624,60,76,100
3121,625,46,79,100
3122,625,47,75,100
3123,625,48,98,100
3124,625,49,57,100
3125,625,50,85,100
3126,626,21,88,100
3127,626,22,33,100
3128,626,23,31,100
3129,626,24,95,100
3130,626,25,57,100
3131,627,31,23,100
3132,627,32,65,100
3133,627,33,77,100
3134,627,34,22,100
3135,627,35,37,100
3136,628,46,88,100
3137,628,47,56,100
3138,628,48,26,100
3139,628,49,88,100
3140,628,50,29,100
3141,629,26,28,100
3142,629,27,52,100
3143,629,28,100,100
3144,629,29,72,100
3145,629,30,90,100
3146,630,6,81,100
3147,630,7,97,100
3148,630,8,67,100
3149,630,9,21,100
3150,630,10,31,100
3151,631,26,70,100
3152,631,27,60,100
3153,631,28,83,100
3154,631,29,33,100
3155,631,30,57,100
3156,632,6,61,100
3157,632,7,29,100
3158,632,8,58,100
3159,632,9,37,100
3160,632,10,37,100
3161,633,36,49,100
3162,633,37,31,100
3163,633,38,99,100
3164,633,39,36,100
3165,633,40,59,100
3166,634,6,81,100
3167,634,7,24,100
3168,634,8,97,100
3169,634,9,24,100
3170,634,10,67,100
3171,635,11,66,100
3172,635,12,65,100
3173,635,13,58,100
3174,635,14,59,100
3175,635,15,34,100
3176,636,56,46,100
3177,636,57,71,100
3178,636,58,20,100
3179,636,59,33,100
3180,636,60,76,100
3181,637,16,67,100
3182,637,17,44,100
3183,637,18,83,100
3184,637,19,56,100
3185,637,20,22,100
3186,638,16,25,100
3187,638,17,74,100
3188,638,18,68,100
3189,638,19,58,100
3190,638,20,38,100
3191,639,56,71,100
3192,639,57,89,100
3193,639,58,49,100
3194,639,59,57,100
3195,639,60,36,100
3196,640,46,94,100
3197,640,47,21,100
3198,640,48,21,100
3199,640,49,71,100
3200,640,50,90,100
3201,641,16,37,100
3202,641,17,68,100
3203,641,18,99,100
3204,641,19,79,100
3205,641,20,47,100
3206,642,21,78,100
3207,642,22,85,100
3208,642,23,48,100
3209,642,24,73,100
3210,642,25,64,100
3211,643,16,81,100
3212,643,17,89,100
3213,643,18,36,100
3214,643,19,91,100
3215,643,20,40,100
3216,644,1,100,100
3217,644,2,63,100
3218,644,3,83,100
3219,644,4,92,100
3220,644,5,55,100
3221,645,36,35,100
3222,645,37,61,100
3223,645,38,35,100
3224,645,39,65,100
3225,645,40,52,100
3226,646,11,88,100
3227,646,12,59,100
3228,646,13,60,100
3229,646,14,95,100
3230,646,15,62,100
3231,647,1,93,100
3232,647,2,48,100
3233,647,3,44,100
3234,647,4,81,100
3235,647,5,45,100
3236,648,21,52,100
3237,648,22,99,100
3238,648,23,64,100
3239,648,24,22,100
3240,648,25,70,100
3241,649,16,46,100
3242,649,17,41,100
3243,649,18,40,100
3244,649,19,20,100
3245,649,20,83,100
3246,650,1,32,100
3247,650,2,61,100
3248,650,3,28,100
3249,650,4,45,100
3250,650,5,33,100
3251,651,56,88,100
3252,651,57,65,100
3253,651,58,34,100
3254,651,59,64,100
3255,651,60,69,100
3256,652,16,51,100
3257,652,17,66,100
3258,652,18,37,100
3259,652,19,100,100
3260,652,20,68,100
3261,653,56,70,100
3262,653,57,75,100
3263,653,58,49,100
3264,653,59,77,100
3265,653,60,77,100
3266,654,56,59,100
3267,654,57,67,100
3268,654,58,26,100
3269,654,59,67,100
3270,654,60,51,100
3271,655,21,65,100
3272,655,22,38,100
3273,655,23,54,100
3274,655,24,85,100
3275,655,25,98,100
3276,656,6,95,100
3277,656,7,35,100
3278,656,8,44,100
3279,656,9,48,100
3280,656,10,86,100
3281,657,51,59,100
3282,657,52,51,100
3283,657,53,76,100
3284,657,54,90,100
3285,657,55,32,100
3286,658,51,74,100
3287,658,52,84,100
3288,658,53,60,100
3289,658,54,93,100
3290,658,55,27,100
3291,659,31,89,100
3292,659,32,37,100
3293,659,33,90,100
3294,659,34,77,100
3295,659,35,44,100
3296,660,31,39,100
3297,660,32,92,100
3298,660,33,37,100
3299,660,34,75,100
3300,660,35,97,100
3301,661,51,23,100
3302,661,52,28,100
3303,661,53,60,100
3304,661,54,41,100
3305,661,55,36,100
3306,662,1,59,100
3307,662,2,29,100
3308,662,3,74,100
3309,662,4,42,100
3310,662,5,37,100
3311,663,6,98,100
3312,663,7,23,100
3313,663,8,80,100
3314,663,9,25,100
3315,663,10,76,100
3316,664,16,23,100
3317,664,17,46,100
3318,664,18,84,100
3319,664,19,82,100
3320,664,20,54,100
3321,665,46,97,100
3322,665,47,72,100
3323,665,48,87,100
3324,665,49,44,100
3325,665,50,68,100
3326,666,16,38,100
3327,666,17,33,100
3328,666,18,66,100
3329,666,19,71,100
3330,666,20,76,100
3331,667,1,74,100
3332,667,2,28,100
3333,667,3,21,100
3334,667,4,80,100
3335,667,5,27,100
3336,668,31,29,100
3337,668,32,61,100
3338,668,33,21,100
3339,668,34,20,100
3340,668,35,76,100
3341,669,36,36,100
3342,669,37,92,100
3343,669,38,78,100
3344,669,39,31,100
3345,669,40,48,100
3346,670,1,45,100
3347,670,2,76,100
3348,670,3,52,100
3349,670,4,94,100
3350,670,5,31,100
3351,671,26,94,100
3352,671,27,30,100
3353,671,28,23,100
3354,671,29,28,100
3355,671,30,70,100
3356,672,6,31,100
3357,672,7,29,100
3358,672,8,44,100
3359,672,9,27,100
3360,672,10,32,100
3361,673,16,77,100
3362,673,17,41,100
3363,673,18,91,100
3364,673,19,74,100
3365,673,20,54,100
3366,674,46,48,100
3367,674,47,69,100
3368,674,48,44,100
3369,674,49,80,100
3370,674,50,53,100
3371,675,6,70,100
3372,675,7,70,100
3373,675,8,33,100
3374,675,9,92,100
3375,675,10,45,100
3376,676,26,26,100
3377,676,27,71,100
3378,676,28,83,100
3379,676,29,81,100
3380,676,30,23,100
3381,677,21,69,100
3382,677,22,32,100
3383,677,23,35,100
3384,677,24,71,100
3385,677,25,20,100
3386,678,6,99,100
3387,678,7,78,100
3388,678,8,22,100
3389,678,9,57,100
3390,678,10,95,100
3391,679,56,28,100
3392,679,57,83,100
3393,679,58,77,100
3394,679,59,65,100
3395,679,60,95,100
3396,680,46,55,100
3397,680,47,100,100
3398,680,48,65,100
3399,680,49,43,100
3400,680,50,86,100
3401,681,51,90,100
3402,681,52,22,100
3403,681,53,65,100
3404,681,54,25,100
3405,681,55,64,100
3406,682,1,44,100
3407,682,2,42,100
3408,682,3,24,100
3409,682,4,58,100
3410,682,5,76,100
3411,683,31,37,100
3412,683,32,70,100
3413,683,33,77,100
3414,683,34,49,100
3415,683,35,59,100
3416,684,6,83,100
3417,684,7,68,100
3418,684,8,95,100
3419,684,9,78,100
3420,684,10,40,100
3421,685,1,56,100
3422,685,2,20,100
3423,685,3,45,100
3424,685,4,50,100
3425,685,5,38,100
3426,686,31,98,100
3427,686,32,72,100
3428,686,33,29,100
3429,686,34,62,100
3430,686,35,81,100
3431,687,31,32,100
3432,687,32,68,100
3433,687,33,33,100
3434,687,34,100,100
3435,687,35,27,100
3436,688,56,92,100
3437,688,57,38,100
3438,688,58,28,100
3439,688,59,48,100
3440,688,60,65,100
3441,689,56,27,100
3442,689,57,32,100
3443,689,58,65,100
3444,689,59,25,100
3445,689,60,68,100
3446,690,11,22,100
3447,690,12,62,100
3448,690,13,47,100
3449,690,14,29,100
3450,690,15,53,100
3451,691,21,37,100
3452,691,22,23,100
3453,691,23,50,100
3454,691,24,33,100
3455,691,25,93,100
3456,692,51,78,100
3457,692,52,72,100
3458,692,53,66,100
3459,692,54,71,100
3460,692,55,59,100
3461,693,46,73,100
3462,693,47,91,100
3463,693,48,57,100
3464,693,49,38,100
3465,693,50,47,100
3466,694,26,20,100
3467,694,27,62,100
3468,694,28,85,100
3469,694,29,73,100
3470,694,30,84,100
3471,695,31,99,100
3472,695,32,57,100
3473,695,33,96,100
3474,695,34,30,100
3475,695,35,25,100
3476,696,26,91,100
3477,696,27,91,100
3478,696,28,88,100
3479,696,29,54,100
3480,696,30,86,100
3481,697,51,31,100
3482,697,52,61,100
3483,697,53,40,100
3484,697,54,71,100
3485,697,55,70,100
3486,698,41,80,100
3487,698,42,54,100
3488,698,43,56,100
3489,698,44,89,100
3490,698,45,69,100
3491,699,11,46,100
3492,699,12,59,100
3493,699,13,77,100
3494,699,14,95,100
3495,699,15,59,100
3496,700,31,97,100
3497,700,32,85,100
3498,700,33,40,100
3499,700,34,61,100
3500,700,35,82,100
3501,701,1,23,100
3502,701,2,20,100
3503,701,3,48,100
3504,701,4,51,100
3505,701,5,73,100
3506,702,21,61,100
3507,702,22,88,100
3508,702,23,60,100
3509,702,24,59,100
3510,702,25,67,100
3511,703,46,49,100
3512,703,47,52,100
3513,703,48,52,100
3514,703,49,52,100
3515,703,50,75,100
3516,704,31,44,100
3517,704,32,46,100
3518,704,33,96,100
3519,704,34,88,100
3520,704,35,95,100
3521,705,31,56,100
3522,705,32,50,100
3523,705,33,51,100
3524,705,34,100,100
3525,705,35,46,100
3526,706,36,46,100
3527,706,37,90,100
3528,706,38,53,100
3529,706,39,94,100
3530,706,40,61,100
3531,707,26,23,100
3532,707,27,38,100
3533,707,28,73,100
3534,707,29,82,100
3535,707,30,66,100
3536,708,1,78,100
3537,708,2,80,100
3538,708,3,64,100
3539,708,4,35,100
3540,708,5,63,100
3541,709,41,53,100
3542,709,42,37,100
3543,709,43,92,100
3544,709,44,84,100
3545,709,45,69,100
3546,710,41,45,100
3547,710,42,71,100
3548,710,43,89,100
3549,710,44,29,100
3550,710,45,35,100
3551,711,16,80,100
3552,711,17,95,100
3553,711,18,50,100
3554,711,19,88,100
3555,711,20,69,100
3556,712,26,65,100
3557,712,27,84,100
3558,712,28,77,100
3559,712,29,78,100
3560,712,30,38,100
3561,713,36,28,100
3562,713,37,40,100
3563,713,38,85,100
3564,713,39,38,100
3565,713,40,74,100
3566,714,41,34,100
3567,714,42,42,100
3568,714,43,90,100
3569,714,44,88,100
3570,714,45,81,100
3571,715,21,75,100
3572,715,22,40,100
3573,715,23,77,100
3574,715,24,42,100
3575,715,25,22,100
3576,716,11,31,100
3577,716,12,23,100
3578,716,13,27,100
3579,716,14,94,100
3580,716,15,34,100
3581,717,31,29,100
3582,717,32,59,100
3583,717,33,81,100
3584,717,34,48,100
3585,717,35,67,100
3586,718,26,33,100
3587,718,27,84,100
3588,718,28,20,100
3589,718,29,46,100
3590,718,30,55,100
3591,719,26,20,100
3592,719,27,20,100
3593,719,28,43,100
3594,719,29,55,100
3595,719,30,71,100
3596,720,46,52,100
3597,720,47,53,100
3598,720,48,88,100
3599,720,49,53,100
3600,720,50,100,100
3601,721,1,93,100
3602,721,2,33,100
3603,721,3,32,100
3604,721,4,37,100
3605,721,5,50,100
3606,722,36,23,100
3607,722,37,70,100
3608,722,38,46,100
3609,722,39,43,100
3610,722,40,21,100
3611,723,1,42,100
3612,723,2,57,100
3613,723,3,94,100
3614,723,4,94,100
3615,723,5,21,100
3616,724,36,30,100
3617,724,37,39,100
3618,724,38,53,100
3619,724,39,61,100
3620,724,40,78,100
3621,725,56,25,100
3622,725,57,37,100
3623,725,58,24,100
3624,725,59,55,100
3625,725,60,76,100
3626,726,21,87,100
3627,726,22,38,100
3628,726,23,52,100
3629,726,24,28,100
3630,726,25,89,100
3631,727,21,47,100
3632,727,22,91,100
3633,727,23,54,100
3634,727,24,24,100
3635,727,25,95,100
3636,728,21,29,100
3637,728,22,55,100
3638,728,23,35,100
3639,728,24,84,100
3640,728,25,42,100
3641,729,51,83,100
3642,729,52,26,100
3643,729,53,96,100
3644,729,54,53,100
3645,729,55,37,100
3646,730,21,70,100
3647,730,22,81,100
3648,730,23,48,100
3649,730,24,24,100
3650,730,25,65,100
3651,731,41,56,100
3652,731,42,58,100
3653,731,43,45,100
3654,731,44,81,100
3655,731,45,46,100
3656,732,56,79,100
3657,732,57,84,100
3658,732,58,72,100
3659,732,59,58,100
3660,732,60,28,100
3661,733,56,77,100
3662,733,57,38,100
3663,733,58,89,100
3664,733,59,66,100
3665,733,60,36,100
3666,734,41,73,100
3667,734,42,40,100
3668,734,43,83,100
3669,734,44,46,100
3670,734,45,70,100
3671,735,56,24,100
3672,735,57,88,100
3673,735,58,66,100
3674,735,59,99,100
3675,735,60,66,100
3676,736,46,63,100
3677,736,47,93,100
3678,736,48,44,100
3679,736,49,83,100
3680,736,50,23,100
3681,737,31,52,100
3682,737,32,54,100
3683,737,33,22,100
3684,737,34,91,100
3685,737,35,40,100
3686,738,31,40,100
3687,738,32,67,100
3688,738,33,93,100
3689,738,34,95,100
3690,738,35,24,100
3691,739,6,75,100
3692,739,7,61,100
3693,739,8,28,100
3694,739,9,69,100
3695,739,10,61,100
3696,740,16,81,100
3697,740,17,21,100
3698,740,18,75,100
3699,740,19,82,100
3700,740,20,66,100
3701,741,46,80,100
3702,741,47,27,100
3703,741,48,34,100
3704,741,49,26,100
3705,741,50,90,100
3706,742,11,90,100
3707,742,12,22,100
3708,742,13,62,100
3709,742,14,92,100
3710,742,15,92,100
3711,743,51,39,100
3712,743,52,53,100
3713,743,53,75,100
3714,743,54,72,100
3715,743,55,20,100
3716,744,6,80,100
3717,744,7,54,100
3718,744,8,21,100
3719,744,9,29,100
3720,744,10,83,100
3721,745,26,68,100
3722,745,27,29,100
3723,745,28,70,100
3724,745,29,40,100
3725,745,30,66,100
3726,746,41,26,100
3727,746,42,33,100
3728,746,43,30,100
3729,746,44,48,100
3730,746,45,68,100
3731,747,56,85,100
3732,747,57,64,100
3733,747,58,36,100
3734,747,59,88,100
3735,747,60,48,100
3736,748,51,93,100
3737,748,52,96,100
3738,748,53,73,100
3739,748,54,32,100
3740,748,55,83,100
3741,749,11,99,100
3742,749,12,29,100
3743,749,13,23,100
3744,749,14,22,100
3745,749,15,53,100
3746,750,6,96,100
3747,750,7,70,100
3748,750,8,56,100
3749,750,9,44,100
3750,750,10,68,100
3751,751,51,69,100
3752,751,52,90,100
3753,751,53,65,100
3754,751,54,81,100
3755,751,55,82,100
3756,752,16,35,100
3757,752,17,81,100
3758,752,18,26,100
3759,752,19,59,100
3760,752,20,90,100
3761,753,16,60,100
3762,753,17,36,100
3763,753,18,76,100
3764,753,19,95,100
3765,753,20,75,100
3766,754,26,69,100
3767,754,27,22,100
3768,754,28,63,100
3769,754,29,84,100
3770,754,30,44,100
3771,755,11,58,100
3772,755,12,24,100
3773,755,13,24,100
3774,755,14,59,100
3775,755,15,50,100
3776,756,11,60,100
3777,756,12,89,100
3778,756,13,70,100
3779,756,14,20,100
3780,756,15,49,100
3781,757,41,99,100
3782,757,42,30,100
3783,757,43,66,100
3784,757,44,28,100
3785,757,45,96,100
3786,758,26,71,100
3787,758,27,63,100
3788,758,28,52,100
3789,758,29,20,100
3790,758,30,24,100
3791,759,41,36,100
3792,759,42,22,100
3793,759,43,20,100
3794,759,44,94,100
3795,759,45,67,100
3796,760,11,43,100
3797,760,12,32,100
3798,760,13,82,100
3799,760,14,90,100
3800,760,15,20,100
3801,761,36,82,100
3802,761,37,53,100
3803,761,38,93,100
3804,761,39,94,100
3805,761,40,33,100
3806,762,16,95,100
3807,762,17,53,100
3808,762,18,87,100
3809,762,19,98,100
3810,762,20,20,100
3811,763,26,55,100
3812,763,27,29,100
3813,763,28,73,100
3814,763,29,48,100
3815,763,30,70,100
3816,764,26,86,100
3817,764,27,53,100
3818,764,28,73,100
3819,764,29,24,100
3820,764,30,88,100
3821,765,1,71,100
3822,765,2,46,100
3823,765,3,51,100
3824,765,4,54,100
3825,765,5,22,100
3826,766,31,55,100
3827,766,32,22,100
3828,766,33,80,100
3829,766,34,41,100
3830,766,35,42,100
3831,767,46,68,100
3832,767,47,51,100
3833,767,48,58,100
3834,767,49,34,100
3835,767,50,45,100
3836,768,31,58,100
3837,768,32,28,100
3838,768,33,52,100
3839,768,34,62,100
3840,768,35,80,100
3841,769,21,41,100
3842,769,22,37,100
3843,769,23,72,100
3844,769,24,72,100
3845,769,25,83,100
3846,770,11,95,100
3847,770,12,59,100
3848,770,13,73,100
3849,770,14,54,100
3850,770,15,42,100
3851,771,6,23,100
3852,771,7,60,100
3853,771,8,44,100
3854,771,9,80,100
3855,771,10,42,100
3856,772,6,36,100
3857,772,7,87,100
3858,772,8,36,100
3859,772,9,78,100
3860,772,10,42,100
3861,773,36,28,100
3862,773,37,59,100
3863,773,38,34,100
3864,773,39,91,100
3865,773,40,70,100
3866,774,31,34,100
3867,774,32,62,100
3868,774,33,78,100
3869,774,34,48,100
3870,774,35,48,100
3871,775,11,30,100
3872,775,12,66,100
3873,775,13,71,100
3874,775,14,93,100
3875,775,15,33,100
3876,776,36,42,100
3877,776,37,80,100
3878,776,38,100,100
3879,776,39,98,100
3880,776,40,55,100
3881,777,31,68,100
3882,777,32,57,100
3883,777,33,49,100
3884,777,34,51,100
3885,777,35,54,100
3886,778,26,65,100
3887,778,27,44,100
3888,778,28,70,100
3889,778,29,24,100
3890,778,30,74,100
3891,779,31,57,100
3892,779,32,33,100
3893,779,33,28,100
3894,779,34,72,100
3895,779,35,74,100
3896,780,6,82,100
3897,780,7,67,100
3898,780,8,35,100
