attendance_id,student_id,date,status
15508,501,2024-01-08,Present
15509,501,2024-01-09,Present
15510,501,2024-01-10,Present
15511,501,2024-01-11,Present
15512,501,2024-01-12,Present
15513,501,2024-01-13,Present
15514,501,2024-01-14,Present
15515,501,2024-01-15,Absent
15516,501,2024-01-16,Present
15517,501,2024-01-17,Absent
15518,501,2024-01-18,Present
15519,501,2024-01-19,Present
15520,501,2024-01-20,Present
15521,501,2024-01-21,Present
15522,501,2024-01-22,Absent
15523,501,2024-01-23,Present
15524,501,2024-01-24,Present
15525,501,2024-01-25,Late
15526,501,2024-01-26,Present
15527,501,2024-01-27,Present
15528,501,2024-01-28,Present
15529,501,2024-01-29,Present
15530,501,2024-01-30,Present
15531,501,2024-01-31,Present
15532,502,2024-01-01,Present
15533,502,2024-01-02,Present
15534,502,2024-01-03,Absent
15535,502,2024-01-04,Present
15536,502,2024-01-05,Present
15537,502,2024-01-06,Present
15538,502,2024-01-07,Present
15539,502,2024-01-08,Present
15540,502,2024-01-09,Present
15541,502,2024-01-10,Present
15542,502,2024-01-11,Present
15543,502,2024-01-12,Present
15544,502,2024-01-13,Absent
15545,502,2024-01-14,Present
15546,502,2024-01-15,Absent
15547,502,2024-01-16,Present
15548,502,2024-01-17,Present
15549,502,2024-01-18,Present
15550,502,2024-01-19,Present
15551,502,2024-01-20,Present
15552,502,2024-01-21,Present
15553,502,2024-01-22,Late
15554,502,2024-01-23,Late
15555,502,2024-01-24,Present
15556,502,2024-01-25,Absent
15557,502,2024-01-26,Present
15558,502,2024-01-27,Present
15559,502,2024-01-28,Present
15560,502,2024-01-29,Present
15561,502,2024-01-30,Present
15562,502,2024-01-31,Absent
15563,503,2024-01-01,Absent
15564,503,2024-01-02,Present
15565,503,2024-01-03,Present
15566,503,2024-01-04,Present
15567,503,2024-01-05,Present
15568,503,2024-01-06,Present
15569,503,2024-01-07,Absent
15570,503,2024-01-08,Absent
15571,503,2024-01-09,Present
15572,503,2024-01-10,Present
15573,503,2024-01-11,Present
15574,503,2024-01-12,Present
15575,503,2024-01-13,Present
15576,503,2024-01-14,Present
15577,503,2024-01-15,Present
15578,503,2024-01-16,Present
15579,503,2024-01-17,Present
15580,503,2024-01-18,Present
15581,503,2024-01-19,Present
15582,503,2024-01-20,Present
15583,503,2024-01-21,Present
15584,503,2024-01-22,Present
15585,503,2024-01-23,Present
15586,503,2024-01-24,Late
15587,503,2024-01-25,Present
15588,503,2024-01-26,Absent
15589,503,2024-01-27,Present
15590,503,2024-01-28,Present
15591,503,2024-01-29,Late
15592,503,2024-01-30,Present
15593,503,2024-01-31,Present
15594,504,2024-01-01,Late
15595,504,2024-01-02,Present
15596,504,2024-01-03,Present
15597,504,2024-01-04,Present
15598,504,2024-01-05,Present
15599,504,2024-01-06,Present
15600,504,2024-01-07,Present
15601,504,2024-01-08,Present
15602,504,2024-01-09,Present
15603,504,2024-01-10,Present
15604,504,2024-01-11,Present
15605,504,2024-01-12,Present
15606,504,2024-01-13,Late
15607,504,2024-01-14,Present
15608,504,2024-01-15,Present
15609,504,2024-01-16,Present
15610,504,2024-01-17,Present
15611,504,2024-01-18,Present
15612,504,2024-01-19,Present
15613,504,2024-01-20,Present
15614,504,2024-01-21,Present
15615,504,2024-01-22,Late
15616,504,2024-01-23,Present
15617,504,2024-01-24,Present
15618,504,2024-01-25,Present
15619,504,2024-01-26,Late
15620,504,2024-01-27,Present
15621,504,2024-01-28,Present
15622,504,2024-01-29,Present
15623,504,2024-01-30,Absent
15624,504,2024-01-31,Present
15625,505,2024-01-01,Absent
15626,505,2024-01-02,Present
15627,505,2024-01-03,Present
15628,505,2024-01-04,Present
15629,505,2024-01-05,Present
15630,505,2024-01-06,Present
15631,505,2024-01-07,Late
15632,505,2024-01-08,Present
15633,505,2024-01-09,Present
15634,505,2024-01-10,Present
15635,505,2024-01-11,Present
15636,505,2024-01-12,Present
15637,505,2024-01-13,Present
15638,505,2024-01-14,Present
15639,505,2024-01-15,Present
15640,505,2024-01-16,Present
15641,505,2024-01-17,Absent
15642,505,2024-01-18,Absent
15643,505,2024-01-19,Present
15644,505,2024-01-20,Present
15645,505,2024-01-21,Late
15646,505,2024-01-22,Present
15647,505,2024-01-23,Present
15648,505,2024-01-24,Present
15649,505,2024-01-25,Present
15650,505,2024-01-26,Present
15651,505,2024-01-27,Present
15652,505,2024-01-28,Absent
15653,505,2024-01-29,Present
15654,505,2024-01-30,Present
15655,505,2024-01-31,Present
15656,506,2024-01-01,Present
15657,506,2024-01-02,Present
15658,506,2024-01-03,Present
15659,506,2024-01-04,Present
15660,506,2024-01-05,Present
15661,506,2024-01-06,Present
15662,506,2024-01-07,Present
15663,506,2024-01-08,Present
15664,506,2024-01-09,Present
15665,506,2024-01-10,Absent
15666,506,2024-01-11,Present
15667,506,2024-01-12,Present
15668,506,2024-01-13,Present
15669,506,2024-01-14,Present
15670,506,2024-01-15,Present
15671,506,2024-01-16,Present
15672,506,2024-01-17,Present
15673,506,2024-01-18,Present
15674,506,2024-01-19,Absent
15675,506,2024-01-20,Present
15676,506,2024-01-21,Present
15677,506,2024-01-22,Present
15678,506,2024-01-23,Present
15679,506,2024-01-24,Present
15680,506,2024-01-25,Absent
15681,506,2024-01-26,Present
15682,506,2024-01-27,Present
15683,506,2024-01-28,Present
15684,506,2024-01-29,Present
15685,506,2024-01-30,Present
15686,506,2024-01-31,Present
15687,507,2024-01-01,Present
15688,507,2024-01-02,Present
15689,507,2024-01-03,Present
15690,507,2024-01-04,Absent
15691,507,2024-01-05,Present
15692,507,2024-01-06,Present
15693,507,2024-01-07,Present
15694,507,2024-01-08,Present
15695,507,2024-01-09,Present
15696,507,2024-01-10,Present
15697,507,2024-01-11,Present
15698,507,2024-01-12,Present
15699,507,2024-01-13,Present
15700,507,2024-01-14,Late
15701,507,2024-01-15,Late
15702,507,2024-01-16,Present
15703,507,2024-01-17,Present
15704,507,2024-01-18,Present
15705,507,2024-01-19,Present
15706,507,2024-01-20,Present
15707,507,2024-01-21,Late
15708,507,2024-01-22,Present
15709,507,2024-01-23,Present
15710,507,2024-01-24,Present
15711,507,2024-01-25,Absent
15712,507,2024-01-26,Present
15713,507,2024-01-27,Present
15714,507,2024-01-28,Present
15715,507,2024-01-29,Present
15716,507,2024-01-30,Absent
15717,507,2024-01-31,Late
15718,508,2024-01-01,Absent
15719,508,2024-01-02,Present
15720,508,2024-01-03,Present
15721,508,2024-01-04,Present
15722,508,2024-01-05,Present
15723,508,2024-01-06,Present
15724,508,2024-01-07,Present
15725,508,2024-01-08,Present
15726,508,2024-01-09,Present
15727,508,2024-01-10,Present
15728,508,2024-01-11,Absent
15729,508,2024-01-12,Present
15730,508,2024-01-13,Present
15731,508,2024-01-14,Present
15732,508,2024-01-15,Present
15733,508,2024-01-16,Present
15734,508,2024-01-17,Present
15735,508,2024-01-18,Absent
15736,508,2024-01-19,Present
15737,508,2024-01-20,Present
15738,508,2024-01-21,Present
15739,508,2024-01-22,Present
15740,508,2024-01-23,Present
15741,508,2024-01-24,Absent
15742,508,2024-01-25,Present
15743,508,2024-01-26,Absent
15744,508,2024-01-27,Present
15745,508,2024-01-28,Present
15746,508,2024-01-29,Present
15747,508,2024-01-30,Present
15748,508,2024-01-31,Present
15749,509,2024-01-01,Present
15750,509,2024-01-02,Present
15751,509,2024-01-03,Present
15752,509,2024-01-04,Present
15753,509,2024-01-05,Present
15754,509,2024-01-06,Present
15755,509,2024-01-07,Absent
15756,509,2024-01-08,Present
15757,509,2024-01-09,Present
15758,509,2024-01-10,Absent
15759,509,2024-01-11,Present
15760,509,2024-01-12,Present
15761,509,2024-01-13,Present
15762,509,2024-01-14,Present
15763,509,2024-01-15,Present
15764,509,2024-01-16,Present
15765,509,2024-01-17,Present
15766,509,2024-01-18,Present
15767,509,2024-01-19,Absent
15768,509,2024-01-20,Present
15769,509,2024-01-21,Present
15770,509,2024-01-22,Present
15771,509,2024-01-23,Present
15772,509,2024-01-24,Present
15773,509,2024-01-25,Present
15774,509,2024-01-26,Present
15775,509,2024-01-27,Present
15776,509,2024-01-28,Present
15777,509,2024-01-29,Present
15778,509,2024-01-30,Absent
15779,509,2024-01-31,Present
15780,510,2024-01-01,Present
15781,510,2024-01-02,Present
15782,510,2024-01-03,Present
15783,510,2024-01-04,Present
15784,510,2024-01-05,Present
15785,510,2024-01-06,Absent
15786,510,2024-01-07,Absent
15787,510,2024-01-08,Present
15788,510,2024-01-09,Present
15789,510,2024-01-10,Present
15790,510,2024-01-11,Present
15791,510,2024-01-12,Absent
15792,510,2024-01-13,Present
15793,510,2024-01-14,Absent
15794,510,2024-01-15,Present
15795,510,2024-01-16,Present
15796,510,2024-01-17,Present
15797,510,2024-01-18,Late
15798,510,2024-01-19,Present
15799,510,2024-01-20,Present
15800,510,2024-01-21,Present
15801,510,2024-01-22,Present
15802,510,2024-01-23,Late
15803,510,2024-01-24,Absent
15804,510,2024-01-25,Present
15805,510,2024-01-26,Late
15806,510,2024-01-27,Present
15807,510,2024-01-28,Present
15808,510,2024-01-29,Present
15809,510,2024-01-30,Present
15810,510,2024-01-31,Present
15811,511,2024-01-01,Present
15812,511,2024-01-02,Present
15813,511,2024-01-03,Absent
15814,511,2024-01-04,Present
15815,511,2024-01-05,Absent
15816,511,2024-01-06,Present
15817,511,2024-01-07,Present
15818,511,2024-01-08,Present
15819,511,2024-01-09,Present
15820,511,2024-01-10,Present
15821,511,2024-01-11,Present
15822,511,2024-01-12,Present
15823,511,2024-01-13,Absent
15824,511,2024-01-14,Present
15825,511,2024-01-15,Absent
15826,511,2024-01-16,Absent
15827,511,2024-01-17,Present
15828,511,2024-01-18,Absent
15829,511,2024-01-19,Late
15830,511,2024-01-20,Present
15831,511,2024-01-21,Present
15832,511,2024-01-22,Present
15833,511,2024-01-23,Present
15834,511,2024-01-24,Present
15835,511,2024-01-25,Present
15836,511,2024-01-26,Present
15837,511,2024-01-27,Present
15838,511,2024-01-28,Present
15839,511,2024-01-29,Present
15840,511,2024-01-30,Present
15841,511,2024-01-31,Present
15842,512,2024-01-01,Present
15843,512,2024-01-02,Present
15844,512,2024-01-03,Present
15845,512,2024-01-04,Present
15846,512,2024-01-05,Present
15847,512,2024-01-06,Present
15848,512,2024-01-07,Present
15849,512,2024-01-08,Present
15850,512,2024-01-09,Present
15851,512,2024-01-10,Present
15852,512,2024-01-11,Present
15853,512,2024-01-12,Present
15854,512,2024-01-13,Present
15855,512,2024-01-14,Late
15856,512,2024-01-15,Absent
15857,512,2024-01-16,Present
15858,512,2024-01-17,Present
15859,512,2024-01-18,Present
15860,512,2024-01-19,Present
15861,512,2024-01-20,Present
15862,512,2024-01-21,Present
15863,512,2024-01-22,Present
15864,512,2024-01-23,Present
15865,512,2024-01-24,Late
15866,512,2024-01-25,Present
15867,512,2024-01-26,Present
15868,512,2024-01-27,Present
15869,512,2024-01-28,Absent
15870,512,2024-01-29,Late
15871,512,2024-01-30,Present
15872,512,2024-01-31,Present
15873,513,2024-01-01,Present
15874,513,2024-01-02,Present
15875,513,2024-01-03,Present
15876,513,2024-01-04,Present
15877,513,2024-01-05,Present
15878,513,2024-01-06,Present
15879,513,2024-01-07,Present
15880,513,2024-01-08,Present
15881,513,2024-01-09,Present
15882,513,2024-01-10,Present
15883,513,2024-01-11,Present
15884,513,2024-01-12,Present
15885,513,2024-01-13,Present
15886,513,2024-01-14,Absent
15887,513,2024-01-15,Absent
15888,513,2024-01-16,Present
15889,513,2024-01-17,Late
15890,513,2024-01-18,Present
15891,513,2024-01-19,Present
15892,513,2024-01-20,Late
15893,513,2024-01-21,Present
15894,513,2024-01-22,Present
15895,513,2024-01-23,Present
15896,513,2024-01-24,Present
15897,513,2024-01-25,Present
15898,513,2024-01-26,Absent
15899,513,2024-01-27,Present
15900,513,2024-01-28,Present
15901,513,2024-01-29,Present
15902,513,2024-01-30,Present
15903,513,2024-01-31,Present
15904,514,2024-01-01,Present
15905,514,2024-01-02,Present
15906,514,2024-01-03,Present
15907,514,2024-01-04,Present
15908,514,2024-01-05,Present
15909,514,2024-01-06,Late
15910,514,2024-01-07,Present
15911,514,2024-01-08,Present
15912,514,2024-01-09,Present
15913,514,2024-01-10,Present
15914,514,2024-01-11,Present
15915,514,2024-01-12,Absent
15916,514,2024-01-13,Absent
15917,514,2024-01-14,Present
15918,514,2024-01-15,Present
15919,514,2024-01-16,Present
15920,514,2024-01-17,Present
15921,514,2024-01-18,Present
15922,514,2024-01-19,Absent
15923,514,2024-01-20,Present
15924,514,2024-01-21,Present
15925,514,2024-01-22,Present
15926,514,2024-01-23,Present
15927,514,2024-01-24,Present
15928,514,2024-01-25,Late
15929,514,2024-01-26,Present
15930,514,2024-01-27,Present
15931,514,2024-01-28,Present
15932,514,2024-01-29,Present
15933,514,2024-01-30,Present
15934,514,2024-01-31,Present
15935,515,2024-01-01,Present
15936,515,2024-01-02,Present
15937,515,2024-01-03,Present
15938,515,2024-01-04,Present
15939,515,2024-01-05,Present
15940,515,2024-01-06,Present
15941,515,2024-01-07,Present
15942,515,2024-01-08,Absent
15943,515,2024-01-09,Present
15944,515,2024-01-10,Present
15945,515,2024-01-11,Present
15946,515,2024-01-12,Present
15947,515,2024-01-13,Present
15948,515,2024-01-14,Present
15949,515,2024-01-15,Present
15950,515,2024-01-16,Present
15951,515,2024-01-17,Present
15952,515,2024-01-18,Present
15953,515,2024-01-19,Present
15954,515,2024-01-20,Present
15955,515,2024-01-21,Present
15956,515,2024-01-22,Present
15957,515,2024-01-23,Present
15958,515,2024-01-24,Present
15959,515,2024-01-25,Present
15960,515,2024-01-26,Present
15961,515,2024-01-27,Present
15962,515,2024-01-28,Present
15963,515,2024-01-29,Absent
15964,515,2024-01-30,Absent
15965,515,2024-01-31,Present
15966,516,2024-01-01,Present
15967,516,2024-01-02,Present
15968,516,2024-01-03,Present
15969,516,2024-01-04,Present
15970,516,2024-01-05,Absent
15971,516,2024-01-06,Present
15972,516,2024-01-07,Present
15973,516,2024-01-08,Present
15974,516,2024-01-09,Present
15975,516,2024-01-10,Present
15976,516,2024-01-11,Present
15977,516,2024-01-12,Present
15978,516,2024-01-13,Present
15979,516,2024-01-14,Present
15980,516,2024-01-15,Absent
15981,516,2024-01-16,Present
15982,516,2024-01-17,Present
15983,516,2024-01-18,Present
15984,516,2024-01-19,Present
15985,516,2024-01-20,Present
15986,516,2024-01-21,Present
15987,516,2024-01-22,Absent
15988,516,2024-01-23,Absent
15989,516,2024-01-24,Present
15990,516,2024-01-25,Present
15991,516,2024-01-26,Present
15992,516,2024-01-27,Absent
15993,516,2024-01-28,Present
15994,516,2024-01-29,Absent
15995,516,2024-01-30,Present
15996,516,2024-01-31,Present
15997,517,2024-01-01,Present
15998,517,2024-01-02,Present
15999,517,2024-01-03,Present
16000,517,2024-01-04,Present
16001,517,2024-01-05,Present
16002,517,2024-01-06,Present
16003,517,2024-01-07,Present
16004,517,2024-01-08,Present
16005,517,2024-01-09,Late
16006,517,2024-01-10,Present
16007,517,2024-01-11,Absent
16008,517,2024-01-12,Present
16009,517,2024-01-13,Present
16010,517,2024-01-14,Present
16011,517,2024-01-15,Present
16012,517,2024-01-16,Present
16013,517,2024-01-17,Present
16014,517,2024-01-18,Present
16015,517,2024-01-19,Present
16016,517,2024-01-20,Present
16017,517,2024-01-21,Present
16018,517,2024-01-22,Present
16019,517,2024-01-23,Absent
16020,517,2024-01-24,Present
16021,517,2024-01-25,Present
16022,517,2024-01-26,Present
16023,517,2024-01-27,Late
16024,517,2024-01-28,Present
16025,517,2024-01-29,Present
16026,517,2024-01-30,Present
16027,517,2024-01-31,Present
16028,518,2024-01-01,Present
16029,518,2024-01-02,Present
16030,518,2024-01-03,Present
16031,518,2024-01-04,Present
16032,518,2024-01-05,Present
16033,518,2024-01-06,Present
16034,518,2024-01-07,Present
16035,518,2024-01-08,Present
16036,518,2024-01-09,Present
16037,518,2024-01-10,Present
16038,518,2024-01-11,Present
16039,518,2024-01-12,Absent
16040,518,2024-01-13,Present
16041,518,2024-01-14,Present
16042,518,2024-01-15,Present
16043,518,2024-01-16,Absent
16044,518,2024-01-17,Present
16045,518,2024-01-18,Present
16046,518,2024-01-19,Present
16047,518,2024-01-20,Present
16048,518,2024-01-21,Present
16049,518,2024-01-22,Present
16050,518,2024-01-23,Present
16051,518,2024-01-24,Present
16052,518,2024-01-25,Late
16053,518,2024-01-26,Absent
16054,518,2024-01-27,Present
16055,518,2024-01-28,Absent
16056,518,2024-01-29,Present
16057,518,2024-01-30,Present
16058,518,2024-01-31,Present
16059,519,2024-01-01,Present
16060,519,2024-01-02,Present
16061,519,2024-01-03,Absent
16062,519,2024-01-04,Present
16063,519,2024-01-05,Present
16064,519,2024-01-06,Present
16065,519,2024-01-07,Present
16066,519,2024-01-08,Present
16067,519,2024-01-09,Present
16068,519,2024-01-10,Present
16069,519,2024-01-11,Present
16070,519,2024-01-12,Absent
16071,519,2024-01-13,Present
16072,519,2024-01-14,Present
16073,519,2024-01-15,Present
16074,519,2024-01-16,Present
16075,519,2024-01-17,Absent
16076,519,2024-01-18,Present
16077,519,2024-01-19,Late
16078,519,2024-01-20,Present
16079,519,2024-01-21,Present
16080,519,2024-01-22,Late
16081,519,2024-01-23,Present
16082,519,2024-01-24,Present
16083,519,2024-01-25,Present
16084,519,2024-01-26,Present
16085,519,2024-01-27,Present
16086,519,2024-01-28,Present
16087,519,2024-01-29,Present
16088,519,2024-01-30,Present
16089,519,2024-01-31,Present
16090,520,2024-01-01,Late
16091,520,2024-01-02,Present
16092,520,2024-01-03,Present
16093,520,2024-01-04,Present
16094,520,2024-01-05,Present
16095,520,2024-01-06,Late
16096,520,2024-01-07,Present
16097,520,2024-01-08,Present
16098,520,2024-01-09,Present
16099,520,2024-01-10,Present
16100,520,2024-01-11,Present
16101,520,2024-01-12,Present
16102,520,2024-01-13,Absent
16103,520,2024-01-14,Present
16104,520,2024-01-15,Absent
16105,520,2024-01-16,Late
16106,520,2024-01-17,Present
16107,520,2024-01-18,Present
16108,520,2024-01-19,Present
16109,520,2024-01-20,Late
16110,520,2024-01-21,Present
16111,520,2024-01-22,Present
16112,520,2024-01-23,Present
16113,520,2024-01-24,Present
16114,520,2024-01-25,Present
16115,520,2024-01-26,Present
16116,520,2024-01-27,Absent
16117,520,2024-01-28,Present
16118,520,2024-01-29,Absent
16119,520,2024-01-30,Present
16120,520,2024-01-31,Present
16121,521,2024-01-01,Present
16122,521,2024-01-02,Present
16123,521,2024-01-03,Present
16124,521,2024-01-04,Absent
16125,521,2024-01-05,Present
16126,521,2024-01-06,Present
16127,521,2024-01-07,Present
16128,521,2024-01-08,Present
16129,521,2024-01-09,Present
16130,521,2024-01-10,Present
16131,521,2024-01-11,Present
16132,521,2024-01-12,Absent
16133,521,2024-01-13,Absent
16134,521,2024-01-14,Absent
16135,521,2024-01-15,Present
16136,521,2024-01-16,Present
16137,521,2024-01-17,Present
16138,521,2024-01-18,Present
16139,521,2024-01-19,Present
16140,521,2024-01-20,Present
16141,521,2024-01-21,Present
16142,521,2024-01-22,Present
16143,521,2024-01-23,Present
16144,521,2024-01-24,Present
16145,521,2024-01-25,Present
16146,521,2024-01-26,Present
16147,521,2024-01-27,Present
16148,521,2024-01-28,Present
16149,521,2024-01-29,Present
16150,521,2024-01-30,Present
16151,521,2024-01-31,Late
16152,522,2024-01-01,Present
16153,522,2024-01-02,Present
16154,522,2024-01-03,Present
16155,522,2024-01-04,Present
16156,522,2024-01-05,Present
16157,522,2024-01-06,Absent
16158,522,2024-01-07,Present
16159,522,2024-01-08,Present
16160,522,2024-01-09,Absent
16161,522,2024-01-10,Present
16162,522,2024-01-11,Present
16163,522,2024-01-12,Absent
16164,522,2024-01-13,Present
16165,522,2024-01-14,Absent
16166,522,2024-01-15,Present
16167,522,2024-01-16,Present
16168,522,2024-01-17,Present
16169,522,2024-01-18,Present
16170,522,2024-01-19,Present
16171,522,2024-01-20,Present
16172,522,2024-01-21,Absent
16173,522,2024-01-22,Present
16174,522,2024-01-23,Absent
16175,522,2024-01-24,Present
16176,522,2024-01-25,Present
16177,522,2024-01-26,Present
16178,522,2024-01-27,Present
16179,522,2024-01-28,Present
16180,522,2024-01-29,Absent
16181,522,2024-01-30,Absent
16182,522,2024-01-31,Present
16183,523,2024-01-01,Present
16184,523,2024-01-02,Present
16185,523,2024-01-03,Present
16186,523,2024-01-04,Present
16187,523,2024-01-05,Present
16188,523,2024-01-06,Late
16189,523,2024-01-07,Present
16190,523,2024-01-08,Absent
16191,523,2024-01-09,Present
16192,523,2024-01-10,Present
16193,523,2024-01-11,Present
16194,523,2024-01-12,Absent
16195,523,2024-01-13,Present
16196,523,2024-01-14,Present
16197,523,2024-01-15,Present
16198,523,2024-01-16,Present
16199,523,2024-01-17,Absent
16200,523,2024-01-18,Present
16201,523,2024-01-19,Present
16202,523,2024-01-20,Present
16203,523,2024-01-21,Present
16204,523,2024-01-22,Present
16205,523,2024-01-23,Absent
16206,523,2024-01-24,Present
16207,523,2024-01-25,Present
16208,523,2024-01-26,Present
16209,523,2024-01-27,Present
16210,523,2024-01-28,Present
16211,523,2024-01-29,Present
16212,523,2024-01-30,Present
16213,523,2024-01-31,Present
16214,524,2024-01-01,Present
16215,524,2024-01-02,Present
16216,524,2024-01-03,Present
16217,524,2024-01-04,Present
16218,524,2024-01-05,Present
16219,524,2024-01-06,Absent
16220,524,2024-01-07,Absent
16221,524,2024-01-08,Present
16222,524,2024-01-09,Present
16223,524,2024-01-10,Present
16224,524,2024-01-11,Present
16225,524,2024-01-12,Present
16226,524,2024-01-13,Present
16227,524,2024-01-14,Absent
16228,524,2024-01-15,Present
16229,524,2024-01-16,Present
16230,524,2024-01-17,Present
16231,524,2024-01-18,Present
16232,524,2024-01-19,Absent
16233,524,2024-01-20,Present
16234,524,2024-01-21,Present
16235,524,2024-01-22,Present
16236,524,2024-01-23,Present
16237,524,2024-01-24,Present
16238,524,2024-01-25,Present
16239,524,2024-01-26,Present
16240,524,2024-01-27,Present
16241,524,2024-01-28,Present
16242,524,2024-01-29,Present
16243,524,2024-01-30,Absent
16244,524,2024-01-31,Present
16245,525,2024-01-01,Present
16246,525,2024-01-02,Present
16247,525,2024-01-03,Late
16248,525,2024-01-04,Present
16249,525,2024-01-05,Absent
16250,525,2024-01-06,Present
16251,525,2024-01-07,Absent
16252,525,2024-01-08,Absent
16253,525,2024-01-09,Absent
16254,525,2024-01-10,Present
16255,525,2024-01-11,Late
16256,525,2024-01-12,Present
16257,525,2024-01-13,Present
16258,525,2024-01-14,Present
16259,525,2024-01-15,Present
16260,525,2024-01-16,Present
16261,525,2024-01-17,Absent
16262,525,2024-01-18,Present
16263,525,2024-01-19,Present
16264,525,2024-01-20,Present
16265,525,2024-01-21,Present
16266,525,2024-01-22,Present
16267,525,2024-01-23,Absent
16268,525,2024-01-24,Present
16269,525,2024-01-25,Absent
16270,525,2024-01-26,Present
16271,525,2024-01-27,Present
16272,525,2024-01-28,Present
16273,525,2024-01-29,Present
16274,525,2024-01-30,Present
16275,525,2024-01-31,Present
16276,526,2024-01-01,Present
16277,526,2024-01-02,Absent
16278,526,2024-01-03,Present
16279,526,2024-01-04,Present
16280,526,2024-01-05,Present
16281,526,2024-01-06,Present
16282,526,2024-01-07,Present
16283,526,2024-01-08,Present
16284,526,2024-01-09,Present
16285,526,2024-01-10,Absent
16286,526,2024-01-11,Absent
16287,526,2024-01-12,Late
16288,526,2024-01-13,Absent
16289,526,2024-01-14,Present
16290,526,2024-01-15,Absent
16291,526,2024-01-16,Present
16292,526,2024-01-17,Present
16293,526,2024-01-18,Present
16294,526,2024-01-19,Absent
16295,526,2024-01-20,Present
16296,526,2024-01-21,Present
16297,526,2024-01-22,Present
16298,526,2024-01-23,Present
16299,526,2024-01-24,Present
16300,526,2024-01-25,Absent
16301,526,2024-01-26,Present
16302,526,2024-01-27,Present
16303,526,2024-01-28,Present
16304,526,2024-01-29,Present
16305,526,2024-01-30,Present
16306,526,2024-01-31,Present
16307,527,2024-01-01,Absent
16308,527,2024-01-02,Present
16309,527,2024-01-03,Present
16310,527,2024-01-04,Present
16311,527,2024-01-05,Present
16312,527,2024-01-06,Present
16313,527,2024-01-07,Present
16314,527,2024-01-08,Present
16315,527,2024-01-09,Present
16316,527,2024-01-10,Present
16317,527,2024-01-11,Present
16318,527,2024-01-12,Present
16319,527,2024-01-13,Present
16320,527,2024-01-14,Present
16321,527,2024-01-15,Present
16322,527,2024-01-16,Present
16323,527,2024-01-17,Late
16324,527,2024-01-18,Present
16325,527,2024-01-19,Present
16326,527,2024-01-20,Present
16327,527,2024-01-21,Present
16328,527,2024-01-22,Present
16329,527,2024-01-23,Absent
16330,527,2024-01-24,Present
16331,527,2024-01-25,Present
16332,527,2024-01-26,Present
16333,527,2024-01-27,Present
16334,527,2024-01-28,Absent
16335,527,2024-01-29,Present
16336,527,2024-01-30,Present
16337,527,2024-01-31,Absent
16338,528,2024-01-01,Present
16339,528,2024-01-02,Present
16340,528,2024-01-03,Present
16341,528,2024-01-04,Present
16342,528,2024-01-05,Present
16343,528,2024-01-06,Absent
16344,528,2024-01-07,Present
16345,528,2024-01-08,Present
16346,528,2024-01-09,Present
16347,528,2024-01-10,Present
16348,528,2024-01-11,Present
16349,528,2024-01-12,Present
16350,528,2024-01-13,Present
16351,528,2024-01-14,Present
16352,528,2024-01-15,Present
16353,528,2024-01-16,Present
16354,528,2024-01-17,Absent
16355,528,2024-01-18,Present
16356,528,2024-01-19,Present
16357,528,2024-01-20,Present
16358,528,2024-01-21,Present
16359,528,2024-01-22,Present
16360,528,2024-01-23,Present
16361,528,2024-01-24,Present
16362,528,2024-01-25,Present
16363,528,2024-01-26,Present
16364,528,2024-01-27,Present
16365,528,2024-01-28,Absent
16366,528,2024-01-29,Absent
16367,528,2024-01-30,Present
16368,528,2024-01-31,Present
16369,529,2024-01-01,Present
16370,529,2024-01-02,Present
16371,529,2024-01-03,Absent
16372,529,2024-01-04,Present
16373,529,2024-01-05,Present
16374,529,2024-01-06,Present
16375,529,2024-01-07,Present
16376,529,2024-01-08,Present
16377,529,2024-01-09,Present
16378,529,2024-01-10,Present
16379,529,2024-01-11,Present
16380,529,2024-01-12,Late
16381,529,2024-01-13,Present
16382,529,2024-01-14,Present
16383,529,2024-01-15,Present
16384,529,2024-01-16,Present
16385,529,2024-01-17,Present
16386,529,2024-01-18,Present
16387,529,2024-01-19,Present
16388,529,2024-01-20,Present
16389,529,2024-01-21,Present
16390,529,2024-01-22,Present
16391,529,2024-01-23,Present
16392,529,2024-01-24,Present
16393,529,2024-01-25,Absent
16394,529,2024-01-26,Present
16395,529,2024-01-27,Present
16396,529,2024-01-28,Present
16397,529,2024-01-29,Absent
16398,529,2024-01-30,Absent
16399,529,2024-01-31,Present
16400,530,2024-01-01,Present
16401,530,2024-01-02,Absent
16402,530,2024-01-03,Present
16403,530,2024-01-04,Present
16404,530,2024-01-05,Present
16405,530,2024-01-06,Present
16406,530,2024-01-07,Present
16407,530,2024-01-08,Absent
16408,530,2024-01-09,Present
16409,530,2024-01-10,Absent
16410,530,2024-01-11,Present
16411,530,2024-01-12,Present
16412,530,2024-01-13,Present
16413,530,2024-01-14,Present
16414,530,2024-01-15,Present
16415,530,2024-01-16,Present
16416,530,2024-01-17,Present
16417,530,2024-01-18,Present
16418,530,2024-01-19,Present
16419,530,2024-01-20,Present
16420,530,2024-01-21,Present
16421,530,2024-01-22,Present
16422,530,2024-01-23,Present
16423,530,2024-01-24,Present
16424,530,2024-01-25,Present
16425,530,2024-01-26,Present
16426,530,2024-01-27,Present
16427,530,2024-01-28,Present
16428,530,2024-01-29,Present
16429,530,2024-01-30,Present
16430,530,2024-01-31,Late
16431,531,2024-01-01,Absent
